0.0	1.1784509929449996 0.0205037
0.1	1.11489 0.0200269
0.2	0.962425 0.019803
0.30000000000000004	0.729875 0.0184272
0.4	0.453319 0.0176235
0.5	0.212693 0.0146152
0.6	0.0870869 0.0116963
0.7	0.0429059 0.00962814
0.7999999999999999	0.0290591 0.00865186
0.8999999999999999	0.0268443 0.0103724
0.9999999999999999	0.0274497 0.0110743
