1   0.823215
0.9   0.766739
0.8   0.65712
0.7   0.4922
0.6   0.301546
0.5   0.135564
0.4   0.044978
0.3   0.0126415
0.2   0.00234569
0.1   9.34215e-05
1.11022e-16   -3.36782e-05
