1   1.48333
0.9   1.40878
0.8   1.23866
0.7   0.935123
0.6   0.578259
0.5   0.254806
0.4   0.0931099
0.3   0.0406509
0.2   0.0225607
0.1   0.0253679
1.11022e-16   0.0209975
