1   0.835004
0.9   0.773125
0.8   0.66309
0.7   0.500817
0.6   0.308504
0.5   0.136662
0.4   0.0472257
0.3   0.0129453
0.2   0.00201283
0.1   0.000379469
1.11022e-16   -1.67019e-05
