1   0.826689
0.9   0.783232
0.8   0.667559
0.7   0.513982
0.6   0.311943
0.5   0.155211
0.4   0.0639438
0.3   0.0295711
0.2   0.0254575
0.1   0.0215186
1.11022e-16   0.0215909
