0.025 0.0 0.045 500.0 2.604438729678729
0.025 0.1 0.045 500.0 2.4507014244054517
0.025 0.2 0.045 500.0 2.011753641148967
0.025 0.30000000000000004 0.045 500.0 1.4568899270967623
0.025 0.4 0.045 500.0 0.8570084442283799
0.025 0.5 0.045 500.0 0.380736041888318
0.025 0.6 0.045 500.0 0.12948543986308123
0.025 0.7 0.045 500.0 0.05157204287953887
0.025 0.7999999999999999 0.045 500.0 0.02473113250531618
0.025 0.8999999999999999 0.045 500.0 0.024765804675078648
0.025 0.9999999999999999 0.045 500.0 0.030415648078354972
